"Date","Latitude","Longitude","Site","Temp","rh","CH4_flux","Chla.x","pH","CI","Chla.y","PAR","Kd490","rtoa1","rtoa2","rtoa3","rtoa4","rtoa5","rtoa6","rtoa7","rtoa8","rtoa9","rtoa10","rtoa11","rtoa12","ADG443","TSM","pr","pr3","pr5","pr7","tmmx","vs","Lake","water_temp_K","sim_water"
2024-05-23,42.7773103,-86.1786279,"Macatawa - Deep",19.9,NA,81.07163576,3.5,8.41,0,0.3534558075,957.217855,-0.311023623,0.088498952985,0.0841409802435,0.075159849599,0.067564825341,0.0656232893465,0.0630898721515,0.0581700053065,0.0563671741635,0.05610210225,0.0564644150435,0.05945655033,0.0644705485555,0.18963254,0.5722698245,0,0,10.8446150141496,10.8446150141496,296.440228999211,3.23146155614119,"Macatawa",297.1518,297.1518
2024-05-23,42.7773103,-86.1786279,"Macatawa - Deep",19.9,NA,80.39178976,3.5,8.41,0,0.3534558075,957.217855,-0.311023623,0.088498952985,0.0841409802435,0.075159849599,0.067564825341,0.0656232893465,0.0630898721515,0.0581700053065,0.0563671741635,0.05610210225,0.0564644150435,0.05945655033,0.0644705485555,0.18963254,0.5722698245,0,0,10.8446150141496,10.8446150141496,296.440228999211,3.23146155614119,"Macatawa",297.1518,297.1518
2024-05-23,42.782715,-86.1444195,"Macatawa - RM",21.5,NA,103.0200903,2.1,7.98,0,0.1732283425,926.356106,-0.177446574,0.084046383473,0.0796351006085,0.0701191073115,0.0616116510195,0.05956033685,0.057439798997,0.0520115115425,0.0505512620915,0.050358644602,0.050556510687,0.0544461939825,0.066303385591,0.141016456,0.345698982,0,0,11.5746151161194,11.5746151161194,297.131919555664,3.20000004768372,"Macatawa",297.1518,297.1518
2024-05-23,42.782715,-86.1444195,"Macatawa - RM",21.5,NA,98.60241914,2.1,7.98,0,0.1732283425,926.356106,-0.177446574,0.084046383473,0.0796351006085,0.0701191073115,0.0616116510195,0.05956033685,0.057439798997,0.0520115115425,0.0505512620915,0.050358644602,0.050556510687,0.0544461939825,0.066303385591,0.141016456,0.345698982,0,0,11.5746151161194,11.5746151161194,297.131919555664,3.20000004768372,"Macatawa",297.1518,297.1518
2024-05-23,42.782715,-86.1444195,"Macatawa - RM",21.5,NA,101.7831423,2.1,7.98,0,0.1732283425,926.356106,-0.177446574,0.084046383473,0.0796351006085,0.0701191073115,0.0616116510195,0.05956033685,0.057439798997,0.0520115115425,0.0505512620915,0.050358644602,0.050556510687,0.0544461939825,0.066303385591,0.141016456,0.345698982,0,0,11.5746151161194,11.5746151161194,297.131919555664,3.20000004768372,"Macatawa",297.1518,297.1518
2024-05-31,43.37538,-86.40138,"White - Deep",18.6,NA,27.25607795,0.53,8.49,0,0.76115485,1802.1435,0,0.166717040539,0.155401359499,0.13019567281,0.105633882433,0.0978564880788,0.0866821095347,0.073774100095,0.070565418154,0.0699393488467,0.0700444608927,0.0766244448721,0.0985276542604,0.147419056,-0.013021377,0,0,3.73946568492715,14.682442674382,295.579536030311,4.22870233295528,"White",288.41,290.62733
2024-05-31,43.37538,-86.40138,"White - Deep",18.6,NA,41.14708707,0.53,8.49,0,0.76115485,1802.1435,0,0.166717040539,0.155401359499,0.13019567281,0.105633882433,0.0978564880788,0.0866821095347,0.073774100095,0.070565418154,0.0699393488467,0.0700444608927,0.0766244448721,0.0985276542604,0.147419056,-0.013021377,0,0,3.73946568492715,14.682442674382,295.579536030311,4.22870233295528,"White",288.41,290.62733
2024-05-31,43.37538,-86.40138,"White - Deep",18.6,NA,28.49358433,0.53,8.49,0,0.76115485,1802.1435,0,0.166717040539,0.155401359499,0.13019567281,0.105633882433,0.0978564880788,0.0866821095347,0.073774100095,0.070565418154,0.0699393488467,0.0700444608927,0.0766244448721,0.0985276542604,0.147419056,-0.013021377,0,0,3.73946568492715,14.682442674382,295.579536030311,4.22870233295528,"White",288.41,290.62733
2024-05-31,43.3754671,-86.4146109,"White - Channel",18.46,NA,21.3959764,0.56,8.5,0,0.658267713,1795.748047,0,0.1714494735,0.160588331521,0.135870070755,0.111615625024,0.103712565452,0.0908307403326,0.0791338093579,0.077157253772,0.0770148694515,0.0770043432713,0.0787498421967,0.0882506497204,0.267716524,-0.340359506,0,0,3.67025996589697,14.3471712594459,295.249688944685,4.1737767866263,"White",288.41,290.62733
2024-05-31,43.3754671,-86.4146109,"White - Channel",18.46,NA,23.98569114,0.56,8.5,0,0.658267713,1795.748047,0,0.1714494735,0.160588331521,0.135870070755,0.111615625024,0.103712565452,0.0908307403326,0.0791338093579,0.077157253772,0.0770148694515,0.0770043432713,0.0787498421967,0.0882506497204,0.267716524,-0.340359506,0,0,3.67025996589697,14.3471712594459,295.249688944685,4.1737767866263,"White",288.41,290.62733
2024-05-31,43.3754671,-86.4146109,"White - Channel",18.46,NA,20.10111904,0.56,8.5,0,0.658267713,1795.748047,0,0.1714494735,0.160588331521,0.135870070755,0.111615625024,0.103712565452,0.0908307403326,0.0791338093579,0.077157253772,0.0770148694515,0.0770043432713,0.0787498421967,0.0882506497204,0.267716524,-0.340359506,0,0,3.67025996589697,14.3471712594459,295.249688944685,4.1737767866263,"White",288.41,290.62733
2024-05-31,43.3880949,-86.3674949,"White - RM",19.1,NA,56.06982417,0.5,8.42,0,0.974803138,1803.110229,0,0.170067250729,0.158950901031,0.134212695062,0.109912274778,0.101943255216,0.0878125816584,0.076463663578,0.0742789536715,0.0740920029581,0.0738874338567,0.0712427228689,0.0716406151652,0.155511791,0.661585045,0,0,3.86365723974758,14.5491198543017,296.190816959536,4.37689374217389,"White",288.41,290.62733
2024-05-31,43.3880949,-86.3674949,"White - RM",19.1,NA,54.8168672,0.5,8.42,0,0.974803138,1803.110229,0,0.170067250729,0.158950901031,0.134212695062,0.109912274778,0.101943255216,0.0878125816584,0.076463663578,0.0742789536715,0.0740920029581,0.0738874338567,0.0712427228689,0.0716406151652,0.155511791,0.661585045,0,0,3.86365723974758,14.5491198543017,296.190816959536,4.37689374217389,"White",288.41,290.62733
